,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
513,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8839280605316162,0.008928605355322361,0.008928606286644936,0.008928602561354637,0.008928616531193256,0.008928625844419003,0.008928605355322361,0.008928605355322361,0.008928605355322361,0.008928615599870682,0.008928613737225533,0.008928616531193256,0.008928606286644936,0.008928614668548107
514,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005494537763297558,0.005494535434991121,0.00549453916028142,0.9285709857940674,0.005494541488587856,0.0054945615120232105,0.005494535900652409,0.005494545679539442,0.005494538228958845,0.0054945386946201324,0.005494546145200729,0.005494540557265282,0.00549454428255558,0.00549453916028142
515,I don't have any questions right now.,0.01785733364522457,0.017857283353805542,0.7678549289703369,0.01785730943083763,0.017857305705547333,0.01785730943083763,0.017857294529676437,0.017857352271676064,0.017857275903224945,0.01785731501877308,0.01785741001367569,0.017857320606708527,0.017857277765870094,0.017857305705547333
516,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928611874580383,0.008928625844419003,0.008928618393838406,0.008928606286644936,0.008928603492677212,0.008928608149290085,0.8839280009269714,0.008928610943257809,0.008928604423999786,0.00892863143235445,0.008928620256483555,0.00892862118780613,0.008928622119128704,0.008928618393838406
517,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005102089140564203,0.005102082155644894,0.005102090071886778,0.005102110095322132,0.005102088674902916,0.005102140828967094,0.005102085415273905,0.005102097522467375,0.005102091934531927,0.005102087277919054,0.005102093331515789,0.005102085880935192,0.9336727857589722,0.005102090071886778
518,Why does it have to be in private? We don't have a ton of time. ,0.017857272177934647,0.017857318744063377,0.017857344821095467,0.017857275903224945,0.017857244238257408,0.017857275903224945,0.0178572665899992,0.017857268452644348,0.01785724237561226,0.01785728894174099,0.017857324331998825,0.7678553462028503,0.017857244238257408,0.017857274040579796
519,Can you explain to me why we are setting up two individual aid stations?,0.010204278863966465,0.01020427793264389,0.010204271413385868,0.010204247198998928,0.010204244405031204,0.010204248130321503,0.8673444390296936,0.010204250924289227,0.010204246267676353,0.010204278863966465,0.01020430400967598,0.01020431611686945,0.010204366408288479,0.010204250924289227
520,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904829181730747,0.011904826387763023,0.011904830113053322,0.011904852464795113,0.011904910206794739,0.01190483570098877,0.01190485805273056,0.8452369570732117,0.011904832907021046,0.011904874816536903,0.011904837563633919,0.011904887855052948,0.01190483570098877,0.011904826387763023
521,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904829181730747,0.011904826387763023,0.011904830113053322,0.011904852464795113,0.01190496701747179,0.01190483570098877,0.01190485805273056,0.8452368974685669,0.011904832907021046,0.011904874816536903,0.011904837563633919,0.011904887855052948,0.01190483570098877,0.011904826387763023
522,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005494553130120039,0.005494548473507166,0.005494555924087763,0.0054945629090070724,0.005494558252394199,0.005494554992765188,0.0054945508018136024,0.9285706877708435,0.005494559183716774,0.0054945857264101505,0.005494554527103901,0.005494551733136177,0.005494565237313509,0.005494570825248957
523,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00446430966258049,0.004464305937290192,0.0044643087312579155,0.00446430966258049,0.9419639706611633,0.004464313387870789,0.004464307799935341,0.004464305937290192,0.004464307334274054,0.004464312456548214,0.0044643087312579155,0.004464305471628904,0.004464325029402971,0.004464305471628904
524,"I'd really prefer just to wait until the brief, if that is ok.",0.011904905550181866,0.011904816143214703,0.01190480962395668,0.01190480962395668,0.01190484594553709,0.011904841288924217,0.01190484594553709,0.01190480962395668,0.01190480962395668,0.011904865503311157,0.011904808692634106,0.8452371954917908,0.011904815211892128,0.01190481148660183
525,I’d rather not say.,0.023809628561139107,0.023809632286429405,0.023809656500816345,0.023809699341654778,0.023809678852558136,0.023809628561139107,0.02380964905023575,0.023809628561139107,0.6904743313789368,0.02380974590778351,0.023809628561139107,0.023809676989912987,0.023809699341654778,0.023809676989912987
526,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00446430966258049,0.004464305937290192,0.0044643087312579155,0.00446430966258049,0.9419639706611633,0.004464313387870789,0.004464307799935341,0.004464305937290192,0.004464307334274054,0.004464312456548214,0.0044643087312579155,0.004464305471628904,0.004464323166757822,0.004464305471628904
527,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928611874580383,0.008928625844419003,0.008928618393838406,0.008928606286644936,0.008928603492677212,0.008928608149290085,0.8839280009269714,0.008928610943257809,0.008928604423999786,0.00892863143235445,0.008928620256483555,0.00892862118780613,0.008928622119128704,0.008928618393838406
528,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.005952437408268452,0.005952424835413694,0.005952429957687855,0.0059524341486394405,0.005952436476945877,0.00595244113355875,0.005952429957687855,0.005952431820333004,0.005952432751655579,0.0059524341486394405,0.9226183295249939,0.005952439270913601,0.005952431820333004,0.005952438339591026
529,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007142884656786919,0.007142910733819008,0.007142877206206322,0.00714288093149662,0.007142882794141769,0.007142884191125631,0.9071425199508667,0.007142879534512758,0.007142879068851471,0.007142881862819195,0.007142884191125631,0.007142881862819195,0.007142883259803057,0.00714287580922246
530,It won't take long.,0.017857471480965614,0.01785750687122345,0.017857450991868973,0.01785741187632084,0.017857437953352928,0.7678533792495728,0.017857389524579048,0.017857404425740242,0.01785736344754696,0.017857400700449944,0.01785745471715927,0.017857467755675316,0.01785736344754696,0.017857473343610764
531,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005494553595781326,0.005494548939168453,0.00549455638974905,0.00549456337466836,0.005494558718055487,0.0054945554584264755,0.00549455126747489,0.9285706877708435,0.005494559183716774,0.005494578741490841,0.005494554992765188,0.005494551733136177,0.005494565702974796,0.005494571290910244
532,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0064935325644910336,0.006493530236184597,0.006493536755442619,0.9155839681625366,0.0064935339614748955,0.006493540480732918,0.006493533030152321,0.006493540480732918,0.006493537686765194,0.006493539083749056,0.006493535358458757,0.00649354187771678,0.0064935386180877686,0.006493533030152321
533,I don't have any questions right now.,0.01785733364522457,0.017857283353805542,0.7678548693656921,0.01785730943083763,0.017857305705547333,0.01785730943083763,0.017857294529676437,0.017857352271676064,0.017857275903224945,0.01785731501877308,0.01785743422806263,0.017857320606708527,0.017857277765870094,0.017857305705547333
534,"No, he is not here. I am taking his place.",0.023809729143977165,0.6904739737510681,0.023809663951396942,0.02380964905023575,0.023809826001524925,0.02380976639688015,0.023809652775526047,0.02380964905023575,0.02380964905023575,0.023809656500816345,0.023809652775526047,0.02380974218249321,0.02380964905023575,0.023809684440493584
535,I’d rather not say.,0.023809628561139107,0.023809632286429405,0.023809656500816345,0.023809699341654778,0.023809678852558136,0.023809628561139107,0.02380964905023575,0.023809628561139107,0.6904743313789368,0.023809736594557762,0.023809628561139107,0.023809676989912987,0.023809699341654778,0.023809676989912987
536,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904829181730747,0.011904826387763023,0.011904830113053322,0.011904852464795113,0.011904904618859291,0.01190483570098877,0.01190485805273056,0.8452369570732117,0.011904832907021046,0.011904874816536903,0.011904837563633919,0.011904887855052948,0.01190483570098877,0.011904826387763023
537,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005494537763297558,0.005494535434991121,0.00549453916028142,0.9285709857940674,0.005494541488587856,0.0054945615120232105,0.005494535900652409,0.005494545679539442,0.005494538228958845,0.0054945386946201324,0.005494546145200729,0.005494540557265282,0.00549454428255558,0.00549453916028142
538,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005494553130120039,0.005494548473507166,0.005494555924087763,0.0054945629090070724,0.005494558252394199,0.005494554992765188,0.0054945508018136024,0.9285706877708435,0.005494559183716774,0.005494609009474516,0.005494554527103901,0.005494551733136177,0.005494565237313509,0.005494570825248957
539,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904829181730747,0.011904826387763023,0.011904830113053322,0.011904852464795113,0.01190498098731041,0.01190483570098877,0.01190485805273056,0.8452368974685669,0.011904832907021046,0.011904874816536903,0.011904837563633919,0.011904887855052948,0.01190483570098877,0.011904826387763023
