,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
433,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009578593075275,0.011032982729375362,0.011027620173990726,0.011002818122506142,0.0109940767288208,0.011009360663592815,0.9339235424995422
434,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522575736045837,0.007954816333949566,0.007973013445734978,0.007949315942823887,0.00794527679681778,0.00795567873865366,0.007964280433952808
435,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.02382579818367958,0.023828038945794106,0.023842062801122665,0.02382281981408596,0.023904941976070404,0.023839261382818222,0.856937050819397
436,He is busy today,0.04761924967169762,0.04775732010602951,0.713913083076477,0.04770291969180107,0.04771142825484276,0.04762910306453705,0.04766690731048584
437,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01588079333305359,0.01589629054069519,0.904666006565094,0.0158900935202837,0.01589106023311615,0.015885990113019943,0.015889734029769897
438,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532413445413113,0.009538350626826286,0.009535299614071846,0.009536267258226871,0.009564654901623726,0.009547106921672821,0.9427459239959717
439,He is busy today,0.04761924967169762,0.047758810222148895,0.7139115333557129,0.047702934592962265,0.04771144315600395,0.04762910678982735,0.04766691476106644
440,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999218888580799,0.9219478368759155,0.01300050038844347,0.01301302295178175,0.013001790270209312,0.013002607971429825,0.013035048730671406
441,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.015879778191447258,0.01589280553162098,0.015896912664175034,0.015916623175144196,0.9046199321746826,0.01589221879839897,0.015901723876595497
442,"I'd really prefer just to wait until the brief, if that is ok.",0.023827623575925827,0.023821191862225533,0.023831697180867195,0.023830996826291084,0.8570517301559448,0.023815670982003212,0.023821057751774788
443,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.008938771672546864,0.9463922381401062,0.008930959738790989,0.008935840800404549,0.008934009820222855,0.008931376039981842,0.008936820551753044
444,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.015885869041085243,0.015894552692770958,0.01588357798755169,0.015920231118798256,0.015885507687926292,0.01588275097310543,0.9046474695205688
445,I’d rather not say.,0.04761917144060135,0.047626934945583344,0.047655753791332245,0.7141925096511841,0.04766163229942322,0.04762428626418114,0.0476197712123394
446,"Hello, sir. Have you eaten yet?",0.8283987641334534,0.028571756556630135,0.028571756556630135,0.028588905930519104,0.02872203104197979,0.028571760281920433,0.028574984520673752
447,"No, he is not here. I am taking his place.",0.7139900326728821,0.047636449337005615,0.04761926829814911,0.047684330493211746,0.04776141792535782,0.04768681898713112,0.04762163758277893
448,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892423689365387,0.01593753509223461,0.015909967944025993,0.9045347571372986,0.015925051644444466,0.015883048996329308,0.015917208045721054
449,He is busy today,0.04761924967169762,0.047757863998413086,0.7139124870300293,0.04770293086767197,0.04771144315600395,0.04762910678982735,0.04766690731048584
450,I don't have any questions right now.,0.03580210357904434,0.7852878570556641,0.03580315783619881,0.035784266889095306,0.03574887663125992,0.03575306385755539,0.03582068905234337
451,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.01193922758102417,0.011942464858293533,0.01193776074796915,0.01194195356220007,0.011921022087335587,0.9283583164215088,0.011959264054894447
452,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.020424189046025276,0.0204616766422987,0.020427102223038673,0.020490724593400955,0.8772894740104675,0.020435156300663948,0.020471647381782532
453,I’d rather not say.,0.04761916399002075,0.047626931220293045,0.047655925154685974,0.7141916751861572,0.047662243247032166,0.04762427881360054,0.047619763761758804
454,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892425552010536,0.015938088297843933,0.015909969806671143,0.9045342206954956,0.015925057232379913,0.015883050858974457,0.015917209908366203
455,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.011939226649701595,0.011942463926970959,0.011937758885324001,0.01194195169955492,0.011921020224690437,0.9283578395843506,0.01195970643311739
456,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.007152987644076347,0.0071695540100336075,0.0071486905217170715,0.9570683240890503,0.007149507291615009,0.007153155282139778,0.007157781161367893
457,"I'd really prefer just to wait until the brief, if that is ok.",0.023827625438570976,0.02382119558751583,0.023831715807318687,0.023831002414226532,0.8570517301559448,0.02381567470729351,0.023821061477065086
458,He is busy today,0.04761924967169762,0.0477592907845974,0.7139110565185547,0.04770294576883316,0.04771144688129425,0.04762910678982735,0.047666918486356735
459,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.023825811222195625,0.0238280538469553,0.023842090740799904,0.023822830989956856,0.023922260850667953,0.023839283734560013,0.8569196462631226
460,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.01588587462902069,0.015894562005996704,0.015883583575487137,0.015924792736768723,0.01588551327586174,0.01588275469839573,0.9046428799629211
461,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.011939233168959618,0.011942470446228981,0.011937765404582024,0.011941957287490368,0.011921023949980736,0.928354799747467,0.011962699703872204
462,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.01587977632880211,0.01589280180633068,0.015896908938884735,0.015913911163806915,0.9046226739883423,0.015892215073108673,0.0159017201513052
463,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999217957258224,0.9219503402709961,0.013000499457120895,0.013013019226491451,0.013001788407564163,0.01300260704010725,0.01303251925855875
464,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.914131224155426,0.014301633462309837,0.01430510263890028,0.01430335734039545,0.014346344396471977,0.014310362748801708,0.014301958493888378
465,Why does it have to be in private? We don't have a ton of time. ,0.035785265266895294,0.03579111769795418,0.035831842571496964,0.0357796885073185,0.03583681583404541,0.03577643260359764,0.7851988673210144
466,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.914156436920166,0.014300231821835041,0.01432898361235857,0.014303195290267467,0.014309396035969257,0.014314882457256317,0.014286900870501995
467,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999218888580799,0.9219502806663513,0.01300050038844347,0.013013020157814026,0.013001790270209312,0.013002607971429825,0.013032577000558376
