,Original Input,Topic 1,Topic 2,Topic 3
482,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.01904197596013546,0.96169513463974,0.019262852147221565
483,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.04723169654607773,0.9098843336105347,0.0428839810192585
484,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.047291968017816544,0.9098239541053772,0.04288405925035477
485,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.02900231070816517,0.029683316126465797,0.9413143396377563
486,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.027552155777812004,0.9453849792480469,0.027062812820076942
487,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002411291003227,0.0296822190284729,0.9413154125213623
488,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042029976844788,0.9616949558258057,0.01926298998296261
489,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570381045341492,0.021450651809573174,0.021511288359761238
490,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.03726349398493767,0.039870645850896835,0.9228658676147461
491,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.03938499093055725,0.9208898544311523,0.0397251695394516
492,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584260821342468,0.060997240245342255,0.8831601738929749
493,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9026323556900024,0.04585971683263779,0.05150790885090828
494,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315485954284668,0.034058041870594025,0.0343933179974556
495,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.02643001265823841,0.02419673092663288,0.9493732452392578
496,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0273625236004591,0.030357368290424347,0.9422800540924072
497,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9134979248046875,0.041777290403842926,0.04472479224205017
498,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315472841262817,0.03405807912349701,0.03439464047551155
499,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009741544723511,0.049970973283052444,0.04905488342046738
500,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872598528862,0.9241818189620972,0.03844943642616272
501,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.03096388652920723,0.9370903372764587,0.03194576874375343
502,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315468668937683,0.03405821695923805,0.03439492732286453
503,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362549677491188,0.03036639653146267,0.9422710537910461
504,It won't take long.,0.08507712930440903,0.09213491529226303,0.8227880001068115
505,He is busy today,0.1115046888589859,0.7767736315727234,0.11172164976596832
506,I don't have any questions right now.,0.09542034566402435,0.818236768245697,0.08634286373853683
507,Why does it have to be in private? We don't have a ton of time. ,0.08439043164253235,0.8293516635894775,0.08625795692205429
508,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.03938443586230278,0.9208927154541016,0.039722833782434464
509,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.030644036829471588,0.029199421405792236,0.9401565790176392
510,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.037263497710227966,0.0398712195456028,0.9228653311729431
511,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.02637227065861225,0.028064601123332977,0.9455631375312805
512,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.047234125435352325,0.9098818898200989,0.0428839810192585
513,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570378065109253,0.021451402455568314,0.021510833874344826
