,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
441,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311534732580185,0.022340932860970497,0.9102225303649902,0.02238352783024311,0.022741468623280525
442,"I'd really prefer just to wait until the brief, if that is ok.",0.03340918943285942,0.8664730787277222,0.03335873410105705,0.033418331295251846,0.033340681344270706
443,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.012591280043125153,0.012632721103727818,0.04393114894628525,0.9182872176170349,0.012557664886116982
444,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.022399794310331345,0.02224935218691826,0.022316599264740944,0.022375760599970818,0.9106584787368774
445,I’d rather not say.,0.06668698787689209,0.06720522791147232,0.7319482564926147,0.06748741865158081,0.06667207926511765
446,"Hello, sir. Have you eaten yet?",0.04004756733775139,0.040421001613140106,0.04000082612037659,0.040000949054956436,0.8395296931266785
447,"No, he is not here. I am taking his place.",0.7326093912124634,0.06738033890724182,0.0666690394282341,0.06667017936706543,0.06667104363441467
448,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382392346859,0.91050124168396,0.02243673987686634,0.022383585572242737,0.022364681586623192
449,He is busy today,0.06734512001276016,0.0687691867351532,0.06769371777772903,0.7288650274276733,0.06732694059610367
450,I don't have any questions right now.,0.050942204892635345,0.050335031002759933,0.05044066533446312,0.7979531288146973,0.05032895877957344
451,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.932691752910614,0.01674686372280121,0.016851790249347687,0.016769735142588615,0.016939815133810043
452,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.028704462572932243,0.0285719595849514,0.028650902211666107,0.0287992674857378,0.8852733969688416
453,I’d rather not say.,0.06668700277805328,0.06720621883869171,0.7319363951683044,0.06749830394983292,0.06667208671569824
454,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382206082344,0.9105010032653809,0.02243693731725216,0.02238353155553341,0.022364698350429535
455,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326883554458618,0.016746865585446358,0.01685175858438015,0.016769738867878914,0.016943272203207016
456,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.010110746137797832,0.010052968747913837,0.01011583674699068,0.01006520539522171,0.959655225276947
457,"I'd really prefer just to wait until the brief, if that is ok.",0.0334094762802124,0.8664727807044983,0.03335873782634735,0.033418357372283936,0.033340681344270706
458,He is busy today,0.06734512001276016,0.06876914203166962,0.06769371777772903,0.7288650870323181,0.06732694059610367
459,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.03353344276547432,0.03355056792497635,0.8657630085945129,0.03374743089079857,0.03340555354952812
460,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.02239971049129963,0.022249354049563408,0.022316601127386093,0.02237587608397007,0.9106584787368774
461,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326897263526917,0.016746867448091507,0.016851678490638733,0.016769738867878914,0.01694202423095703
462,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311557084321976,0.022340964525938034,0.9101957678794861,0.02238357439637184,0.022768156602978706
463,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9269117712974548,0.018226688727736473,0.01827911101281643,0.01830914057791233,0.018273252993822098
464,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9189804792404175,0.020478451624512672,0.020285725593566895,0.020041171461343765,0.020214179530739784
465,Why does it have to be in private? We don't have a ton of time. ,0.050563693046569824,0.050252385437488556,0.05027681589126587,0.7986364960670471,0.05027060955762863
466,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.91938316822052,0.020117340609431267,0.020100438967347145,0.02025068923830986,0.020148340612649918
467,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9269117116928101,0.018226688727736473,0.018279243260622025,0.01830916851758957,0.018273157998919487
468,I’d rather not say.,0.06668701767921448,0.06720709800720215,0.7319245338439941,0.06750926375389099,0.06667208671569824
469,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9189826846122742,0.02047622576355934,0.020285718142986298,0.020041169598698616,0.020214173942804337
470,The plan was to use one large aid station with American medics running it. How is this way better?,0.47069665789604187,0.01732046715915203,0.01673690229654312,0.01676296815276146,0.4784829616546631
471,I’d rather not say.,0.06668700277805328,0.06720398366451263,0.7319353818893433,0.06750159710645676,0.06667208671569824
472,The plan was to use one large aid station with American medics running it. How is this way better?,0.4739096760749817,0.01732572354376316,0.016736825928092003,0.016762686893343925,0.4752650856971741
473,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8992791771888733,0.02517942152917385,0.025113018229603767,0.025282694026827812,0.025145679712295532
474,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.28925904631614685,0.025000907480716705,0.025130407884716988,0.025348111987113953,0.6352615356445312
475,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8992663025856018,0.025179587304592133,0.02511305920779705,0.02529529482126236,0.025145748630166054
476,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9494799971580505,0.012900966219604015,0.012511448003351688,0.012516475282609463,0.012591114267706871
477,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.28918012976646423,0.025000907480716705,0.02513039857149124,0.025348080322146416,0.6353404521942139
