,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12
279,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.013888915069401264,0.013888915069401264,0.013888956047594547,0.013888961635529995,0.013888933695852757,0.013888954184949398,0.013888944871723652,0.013888927176594734,0.013888928107917309,0.013889017514884472,0.8472215533256531,0.013888942077755928
280,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.006410527043044567,0.006410430185496807,0.006410450674593449,0.006410390138626099,0.006410486996173859,0.0064107500948011875,0.006410383619368076,0.0064103491604328156,0.929485023021698,0.006410519126802683,0.006410365924239159,0.006410330533981323
281,Can I talk with you in private once questions are over?,0.7708265781402588,0.02083388715982437,0.020834587514400482,0.02083437703549862,0.020833849906921387,0.020833713933825493,0.020833689719438553,0.02083362266421318,0.020833909511566162,0.020833538845181465,0.02083461545407772,0.020833631977438927
282,Why does it have to be in private? We don't have a ton of time. ,0.7708269953727722,0.020833538845181465,0.020833667367696762,0.020833663642406464,0.020834460854530334,0.0208339374512434,0.02083377167582512,0.020834503695368767,0.0208340622484684,0.020833740010857582,0.020834121853113174,0.020833510905504227
283,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.00555566418915987,0.0055556511506438255,0.005555679090321064,0.005555677227675915,0.005555694457143545,0.005555680021643639,0.9388867616653442,0.005555823445320129,0.0055556874722242355,0.005556141491979361,0.005555779207497835,0.005555730778723955
284,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0064103505574166775,0.006410319823771715,0.006410339381545782,0.0064103808254003525,0.006410489324480295,0.00641036219894886,0.006410387344658375,0.0064103808254003525,0.006410369649529457,0.9294858574867249,0.006410394329577684,0.006410387344658375
285,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005952493287622929,0.005952471401542425,0.00595256919041276,0.005952694918960333,0.005952515639364719,0.005952493753284216,0.005952588748186827,0.005952572915703058,0.005952485837042332,0.9345217347145081,0.005952763836830854,0.005952608305960894
286,I don't have any questions right now.,0.020834142342209816,0.02083371952176094,0.0208340585231781,0.020834052935242653,0.020834296941757202,0.020833833143115044,0.02083379216492176,0.02083381824195385,0.7708262205123901,0.020833970978856087,0.02083451859652996,0.020833590999245644
287,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00641052657738328,0.00641042971983552,0.006410450208932161,0.006410389672964811,0.006410486530512571,0.006410638336092234,0.006410383153706789,0.006410348694771528,0.9294850826263428,0.006410518661141396,0.006410365458577871,0.006410330068320036
288,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.004166800063103437,0.004166751634329557,0.5811421871185303,0.004166781902313232,0.004166907165199518,0.004166760947555304,0.3771899342536926,0.004166770726442337,0.00416677026078105,0.004166800063103437,0.004166757687926292,0.004166746977716684
289,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.009259399957954884,0.009259385988116264,0.009259356185793877,0.009259401820600033,0.009259399957954884,0.898145854473114,0.009259543381631374,0.00925966165959835,0.009259538725018501,0.009259584359824657,0.009259459562599659,0.009259453043341637
290,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005952493753284216,0.0059524718672037125,0.005952569656074047,0.005952714942395687,0.005952516105026007,0.005952494218945503,0.005952589213848114,0.0059525733813643456,0.005952486768364906,0.9345217347145081,0.005952782463282347,0.005952608771622181
291,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.005555663723498583,0.005555650684982538,0.005555678624659777,0.00555567629635334,0.0055556935258209705,0.005555679555982351,0.9388870596885681,0.005555822979658842,0.005555687006562948,0.005555866286158562,0.005555778741836548,0.0055557298474013805
292,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.008333494886755943,0.008333607576787472,0.9083313345909119,0.008333608508110046,0.008333427831530571,0.008333543315529823,0.008333401754498482,0.008333460427820683,0.008333684876561165,0.008333422243595123,0.008333500474691391,0.008333457633852959
293,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.013888915069401264,0.013888915069401264,0.013888956047594547,0.013888961635529995,0.013888933695852757,0.013888954184949398,0.013888944871723652,0.013888927176594734,0.013888928107917309,0.013889017514884472,0.8472215533256531,0.013888942077755928
294,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.006944581866264343,0.006944556720554829,0.006944627035409212,0.0069445036351680756,0.9236096739768982,0.006944542750716209,0.006944616325199604,0.006944675929844379,0.006944528315216303,0.00694454088807106,0.006944512017071247,0.006944643799215555
295,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.00925933662801981,0.00925939716398716,0.00925932452082634,0.009259382262825966,0.009259398095309734,0.009259353391826153,0.8981467485427856,0.009259399026632309,0.009259347803890705,0.009259314276278019,0.009259331040084362,0.009259603917598724
296,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.01041706558316946,0.010416845791041851,0.8854148983955383,0.010416788049042225,0.010416886769235134,0.010416778735816479,0.010416829027235508,0.01041676290333271,0.010416761040687561,0.01041683554649353,0.010416786186397076,0.01041675265878439
297,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.009259620681405067,0.8981465697288513,0.009259368292987347,0.009259355254471302,0.009259414859116077,0.009259460493922234,0.009259343147277832,0.009259318932890892,0.009259367361664772,0.009259452112019062,0.009259420447051525,0.009259326383471489
298,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.006944581866264343,0.006944556720554829,0.006944627035409212,0.0069445036351680756,0.9236096739768982,0.006944542750716209,0.006944616325199604,0.006944677326828241,0.006944528315216303,0.00694454088807106,0.006944512017071247,0.006944643799215555
299,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.006410527043044567,0.006410430185496807,0.006410450674593449,0.006410390138626099,0.006410486996173859,0.006410631816834211,0.006410383619368076,0.0064103491604328156,0.9294851422309875,0.006410519126802683,0.006410365924239159,0.006410330533981323
300,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.010416777804493904,0.010416766628623009,0.010416778735816479,0.010416753590106964,0.010417003184556961,0.010416797362267971,0.010416907258331776,0.010416737757623196,0.01041672844439745,0.010416742414236069,0.010416754521429539,0.8854151964187622
301,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.013889017514884472,0.013888999819755554,0.013888965360820293,0.8472195863723755,0.013888997957110405,0.013889028690755367,0.013889155350625515,0.01388915441930294,0.013889136724174023,0.013889143243432045,0.01388914417475462,0.013889674097299576
302,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.009259337559342384,0.009259398095309734,0.009259325452148914,0.00925938319414854,0.009259399026632309,0.009259354323148727,0.8981468677520752,0.009259399957954884,0.00925934873521328,0.009259315207600594,0.009259331971406937,0.00925959087908268
303,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.009259650483727455,0.8981465697288513,0.009259368292987347,0.009259355254471302,0.009259414859116077,0.009259460493922234,0.009259343147277832,0.009259318932890892,0.009259367361664772,0.009259452112019062,0.009259420447051525,0.009259326383471489
304,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005952493287622929,0.005952471401542425,0.00595256919041276,0.005952696315944195,0.005952515639364719,0.005952493753284216,0.005952588748186827,0.005952572915703058,0.005952485837042332,0.9345217347145081,0.005952763836830854,0.005952608305960894
305,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006410358007997274,0.0064103384502232075,0.006410353351384401,0.006410325411707163,0.006410375237464905,0.006410347763448954,0.006410336587578058,0.006410319358110428,0.006410378497093916,0.9294861555099487,0.006410331465303898,0.006410321220755577
