,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11
528,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.00757617736235261,0.007576577831059694,0.007576027885079384,0.007576480973511934,0.0075764828361570835,0.007575938478112221,0.007576313801109791,0.9242372512817383,0.0075766840018332005,0.0075759245082736015,0.0075761135667562485
529,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091268293559551,0.009091033600270748
530,It won't take long.,0.02272845059633255,0.022728202864527702,0.022728420794010162,0.02272774465382099,0.02272818051278591,0.7727154493331909,0.022730082273483276,0.02272851951420307,0.02272871695458889,0.022727860137820244,0.022728390991687775
531,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006993140559643507,0.006993926130235195,0.9300664067268372,0.006993222050368786,0.006993271876126528,0.006993373855948448,0.006993643008172512,0.006993248593062162,0.006993312854319811,0.0069931927137076855,0.006993277929723263
532,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264687843620777,0.008264708332717419,0.008264774456620216,0.008264786563813686,0.008264842443168163,0.008265077136456966,0.008265224285423756,0.008265409618616104,0.00826506968587637,0.008264890871942043,0.9173505902290344
533,I don't have any questions right now.,0.022729193791747093,0.02273065224289894,0.022730082273483276,0.022728262469172478,0.02272951975464821,0.02272944338619709,0.022730490192770958,0.022728750482201576,0.022728990763425827,0.022728485986590385,0.7727060914039612
534,"No, he is not here. I am taking his place.",0.03030400350689888,0.030303625389933586,0.030303221195936203,0.030303094536066055,0.030303210020065308,0.6969661116600037,0.030303148552775383,0.030303172767162323,0.03030310943722725,0.030303528532385826,0.03030380979180336
535,I’d rather not say.,0.6969640254974365,0.030303161591291428,0.030303454026579857,0.03030317835509777,0.030303841456770897,0.03030640445649624,0.030303161591291428,0.030303161591291428,0.030303319916129112,0.030303161591291428,0.030303161591291428
536,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153351239860058,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484783172607422,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.015151805244386196,0.015152093023061752
537,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.006993287708610296,0.006993148475885391,0.006993262562900782,0.006993373855948448,0.006993577815592289,0.006993286777287722,0.23382402956485748,0.006993408314883709,0.006993464659899473,0.006993529852479696,0.7032356262207031
538,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.00699314009398222,0.0069939023815095425,0.9300664067268372,0.0069932215847074986,0.0069932714104652405,0.006993373390287161,0.0069936420768499374,0.006993248127400875,0.0069933123886585236,0.006993192248046398,0.006993276998400688
539,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153501182794571,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484781384468079,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.01515180617570877,0.015152093023061752
540,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.0113641656935215,0.011363920755684376,0.011364944279193878,0.011363934725522995,0.011363772675395012,0.011364833451807499,0.886356770992279,0.011364464648067951,0.011364109814167023,0.011365343816578388,0.011363744735717773
541,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264688774943352,0.008264709264039993,0.008264775387942791,0.008264787495136261,0.008264843374490738,0.008265078999102116,0.008265226148068905,0.008265619166195393,0.008265070617198944,0.008264891803264618,0.9173502922058105
542,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006060737185180187,0.006061033811420202,0.006060834974050522,0.006060783751308918,0.9393920302391052,0.0060607013292610645,0.006060772109776735,0.0060608661733567715,0.006060744635760784,0.006060675252228975,0.006060798652470112
543,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.007575955707579851,0.0075759864412248135,0.007576036732643843,0.007575978524982929,0.00757605442777276,0.0075758760794997215,0.924239993095398,0.0075760758481919765,0.007576008327305317,0.00757591100409627,0.007576111238449812
544,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.010101144202053547,0.010101168416440487,0.010101135820150375,0.01010152604430914,0.01010114699602127,0.010101187974214554,0.8989875316619873,0.010101474821567535,0.010101281106472015,0.010101156309247017,0.010101262480020523
545,He is busy today,0.030303137376904488,0.03030504658818245,0.03030695766210556,0.03030334785580635,0.030304456129670143,0.030303137376904488,0.6969591379165649,0.03030439093708992,0.030303137376904488,0.0303034745156765,0.030303742736577988
546,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.005681918002665043,0.005681915208697319,0.005681914743036032,0.005682095419615507,0.9431802034378052,0.0056818644516170025,0.005681905429810286,0.005681919865310192,0.005681860260665417,0.005681899841874838,0.005682509392499924
547,Can I talk with you in private once questions are over?,0.7727161645889282,0.02272963337600231,0.02272801101207733,0.022728070616722107,0.022728661075234413,0.02272808365523815,0.02272743172943592,0.02272774837911129,0.022728020325303078,0.022728219628334045,0.022729963064193726
548,Can I talk with you in private once questions are over?,0.7727161049842834,0.02272963523864746,0.02272801287472248,0.022728072479367256,0.022728662937879562,0.0227280855178833,0.02272743359208107,0.02272775024175644,0.022728022187948227,0.022728221490979195,0.02272997796535492
549,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.010101217776536942,0.010101436637341976,0.010102133266627789,0.01010152418166399,0.8989850878715515,0.0101010762155056,0.01010144129395485,0.010101505555212498,0.01010140310972929,0.010101436637341976,0.010101769119501114
550,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153766609728336,0.015151618979871273,0.01515168696641922,0.015152196399867535,0.015151756815612316,0.8484779000282288,0.015152097679674625,0.01515235286206007,0.0151527626439929,0.015151807107031345,0.015152093954384327
551,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.01298748329281807,0.870125949382782,0.012987717054784298,0.012987363152205944,0.012987283058464527,0.012987853027880192,0.012987203896045685,0.012987226247787476,0.01298733800649643,0.012987208552658558,0.01298737432807684
552,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264688774943352,0.008264709264039993,0.008264775387942791,0.008264787495136261,0.008264843374490738,0.008265078067779541,0.00826522521674633,0.00826538447290659,0.008265070617198944,0.008264891803264618,0.9173505306243896
553,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0056819189339876175,0.005681916140019894,0.005681915674358606,0.005682096350938082,0.9431803226470947,0.005681865382939577,0.00568190636113286,0.005681920796632767,0.005681861191987991,0.0056819007731974125,0.0056823971681296825
554,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.012987484224140644,0.8701260685920715,0.012987714260816574,0.012987364083528519,0.012987283989787102,0.01298773568123579,0.01298720482736826,0.01298722717911005,0.01298733800649643,0.012987209483981133,0.012987375259399414
555,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.01136416383087635,0.011363918893039227,0.011365169659256935,0.011363932862877846,0.011363770812749863,0.01136483158916235,0.8863565325737,0.011364463716745377,0.011364107951521873,0.011365341953933239,0.011363742873072624
556,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0037881643511354923,0.003788129659369588,0.0037881170865148306,0.0037880276795476675,0.0037880348972976208,0.003788217669352889,0.0037881177850067616,0.9621185064315796,0.0037883385084569454,0.0037883534096181393,0.0037880106829106808
557,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.8989862203598022,0.01010139286518097,0.010101367719471455,0.01010133232921362,0.010101131163537502,0.010101303458213806,0.010101089254021645,0.010101237334311008,0.010101721622049809,0.010102001018822193,0.010101228952407837
