,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
402,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.018720241263508797,0.645356297492981,0.0187038816511631,0.28000298142433167,0.018605872988700867,0.018610680475831032
403,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9478579759597778,0.010459105484187603,0.010424607433378696,0.010422028601169586,0.010417448356747627,0.01041879691183567
404,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779964730143547,0.027779553085565567,0.8609897494316101,0.027800938114523888,0.0278012678027153,0.02784854732453823
405,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9401842355728149,0.011967390775680542,0.011924243532121181,0.011968814767897129,0.012002223171293736,0.011953119188547134
406,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9478569626808167,0.01046012807637453,0.010424609296023846,0.01042202953249216,0.010417449288070202,0.010418797843158245
407,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.018533701077103615,0.01859615370631218,0.018526755273342133,0.9070419669151306,0.0187644325196743,0.01853693090379238
408,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.012904481031000614,0.012950891628861427,0.012842312455177307,0.9355630278587341,0.012880874797701836,0.012858410365879536
409,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.018533704802393913,0.018596166744828224,0.018526757135987282,0.9070332050323486,0.018773270770907402,0.01853693462908268
410,I’d rather not say.,0.7210381627082825,0.05597790703177452,0.05555650219321251,0.05578532814979553,0.055700283497571945,0.05594179406762123
411,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.012903905473649502,0.012914903461933136,0.4967471659183502,0.01291326992213726,0.4516327679157257,0.012887944467365742
412,I’d rather not say.,0.7210529446601868,0.05596916750073433,0.05555650591850281,0.05578513815999031,0.055700186640024185,0.0559360571205616
413,I don't have any questions right now.,0.041704606264829636,0.041841138154268265,0.04173532873392105,0.04187266528606415,0.7909741401672363,0.04187209904193878
414,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.018533699214458466,0.018596138805150986,0.018526753410696983,0.9070524573326111,0.01875394769012928,0.018536929041147232
415,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.020839150995016098,0.020841753110289574,0.8957974314689636,0.020840222015976906,0.02084706723690033,0.02083434723317623
416,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008399270474910736,0.008344077505171299,0.008362310007214546,0.008367422968149185,0.9581699371337891,0.008357048965990543
417,Can I talk with you in private once questions are over?,0.041742537170648575,0.041934527456760406,0.04192611575126648,0.04194358363747597,0.790636420249939,0.04181677848100662
418,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.00839455146342516,0.008344076573848724,0.008362305350601673,0.008367417380213737,0.9581745862960815,0.008357045240700245
419,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779962867498398,0.02777954936027527,0.8609897494316101,0.02780093625187874,0.027801265940070152,0.027848485857248306
420,The plan was to use one large aid station with American medics running it. How is this way better?,0.9303759932518005,0.014004003256559372,0.01391638908535242,0.013906090520322323,0.013898813165724277,0.013898744247853756
421,Can I talk with you in private once questions are over?,0.04174254834651947,0.041935667395591736,0.04192653298377991,0.04194514453411102,0.7906332612037659,0.04181681200861931
422,"Hello, sir. Have you eaten yet?",0.03335076943039894,0.03333373740315437,0.03333376720547676,0.03334686905145645,0.03333371877670288,0.8333011269569397
423,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.020839150995016098,0.020841753110289574,0.8957974314689636,0.020840222015976906,0.02084706351161003,0.02083434723317623
424,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.011164943687617779,0.011135073378682137,0.01112825982272625,0.011177090927958488,0.011154141277074814,0.9442405104637146
425,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.01290378998965025,0.0129147469997406,0.4990922212600708,0.01291328389197588,0.44928792119026184,0.012888049706816673
426,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779962867498398,0.02777954936027527,0.8609897494316101,0.02780093625187874,0.027801265940070152,0.02784852497279644
427,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.01116495206952095,0.011135075241327286,0.01112825982272625,0.011178123764693737,0.011154144071042538,0.9442394375801086
428,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925977051258087,0.013910775072872639,0.0139210419729352,0.013993605971336365,0.9302914142608643,0.013957176357507706
429,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.012825440615415573,0.012831890024244785,0.012826734222471714,0.012834218330681324,0.9358347058296204,0.01284702867269516
430,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165162563324,0.01852588541805744,0.018582211807370186,0.018551459535956383,0.018542258068919182,0.9072765111923218
431,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.012846420519053936,0.012861731462180614,0.012865918688476086,0.0129121458157897,0.7740356922149658,0.17447806894779205
432,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.020839150995016098,0.020841753110289574,0.8957974314689636,0.020840222015976906,0.020847078412771225,0.02083434723317623
433,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.02099720761179924,0.8956059813499451,0.020896291360259056,0.020833510905504227,0.020833507180213928,0.020833516493439674
434,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8949921727180481,0.021056147292256355,0.02114313468337059,0.021056195721030235,0.0208414476364851,0.020910896360874176
435,It won't take long.,0.04184494540095329,0.041677795350551605,0.041782211512327194,0.49228256940841675,0.04201081022620201,0.34040167927742004
