,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
272,"I'd really prefer just to wait until the brief, if that is ok.",0.018523698672652245,0.01851922832429409,0.8518242239952087,0.01852179877460003,0.018518755212426186,0.01851920410990715,0.018518732860684395,0.01852024719119072,0.018534092232584953
273,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409245707094669,0.007409428246319294,0.007409351412206888,0.007410833612084389,0.007409057579934597,0.9407207369804382,0.007408393081277609,0.007414433639496565,0.00740854674950242
274,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174180656671524,0.006174418143928051,0.006173770409077406,0.006174334324896336,0.00617539556697011,0.006174365524202585,0.006177877075970173,0.006174614652991295,0.9506011009216309
275,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.8888718485832214,0.013890732079744339,0.013889831490814686,0.013890350237488747,0.013890177011489868,0.013890968635678291,0.013892039656639099,0.013890360482037067,0.013893693685531616
276,Why does it have to be in private? We don't have a ton of time. ,0.027791528031229973,0.027785860002040863,0.027783075347542763,0.02778005413711071,0.02779560349881649,0.027789421379566193,0.02779480628669262,0.02777927555143833,0.7777003645896912
277,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351450510323048,0.012348051182925701,0.01234755665063858,0.012345811352133751,0.9012128114700317,0.012349393218755722,0.012347402982413769,0.012347046285867691,0.012350520119071007
278,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.012348024174571037,0.012349390424787998,0.9011967182159424,0.012350929901003838,0.012349892407655716,0.01234628725796938,0.01234991755336523,0.012348231859505177,0.012360531836748123
279,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.012348063290119171,0.012348632328212261,0.01234650332480669,0.012347284704446793,0.012348772026598454,0.9012162089347839,0.012347863987088203,0.012348150834441185,0.012348492629826069
280,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9555392861366272,0.005556440446525812,0.005556941498070955,0.005556561518460512,0.005556326359510422,0.0055581871420145035,0.005559868179261684,0.005558555014431477,0.005557861179113388
281,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.955539882183075,0.005556440446525812,0.005556941498070955,0.005556561518460512,0.005556326359510422,0.0055581871420145035,0.005559219978749752,0.005558582488447428,0.005557860713452101
282,"No, he is not here. I am taking his place.",0.037039704620838165,0.03703761845827103,0.03703819215297699,0.03704589605331421,0.703673243522644,0.037037186324596405,0.03703815117478371,0.037052854895591736,0.037037186324596405
283,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012352013029158115,0.012348050251603127,0.012347555719316006,0.012345810420811176,0.9012121558189392,0.012349392287433147,0.01234740111976862,0.012347045354545116,0.012350519187748432
284,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351282872259617,0.012348049320280552,0.012347555719316006,0.012345810420811176,0.9012129306793213,0.012349391356110573,0.01234740111976862,0.012347044423222542,0.012350517325103283
285,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.955540120601654,0.005556440446525812,0.005556941498070955,0.005556561518460512,0.005556326359510422,0.005558186676353216,0.0055590178817510605,0.005558558739721775,0.005557860713452101
286,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010103834792971611,0.010102679952979088,0.9191789031028748,0.010102148167788982,0.010101762600243092,0.010103029198944569,0.010103646665811539,0.010102281346917152,0.010101706720888615
287,Can you explain to me why we are setting up two individual aid stations?,0.015877872705459595,0.0158779788762331,0.8729919195175171,0.015873542055487633,0.01587420515716076,0.015873989090323448,0.015879271551966667,0.01587333157658577,0.015877902507781982
288,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007937443442642689,0.007938189432024956,0.007937850430607796,0.007938955910503864,0.00793740525841713,0.007937915623188019,0.007937850430607796,0.9364968538284302,0.007937506772577763
289,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174180656671524,0.006174418143928051,0.006173770409077406,0.006174334324896336,0.00617539556697011,0.006174365524202585,0.006177866365760565,0.006174614652991295,0.9506011009216309
290,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174180656671524,0.006174418143928051,0.006173770409077406,0.006174334790557623,0.00617539556697011,0.006174365524202585,0.006178281269967556,0.006174614652991295,0.9506006836891174
291,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010103723034262657,0.010102680884301662,0.9191790819168091,0.010102149099111557,0.010101763531565666,0.010103030130267143,0.010103614069521427,0.010102282278239727,0.01010170765221119
292,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.012348066084086895,0.01234869472682476,0.012346506118774414,0.012347287498414516,0.012348777614533901,0.9012162089347839,0.012347865849733353,0.012348154559731483,0.012348496355116367
293,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.008553358726203442,0.931602418422699,0.008549852296710014,0.00854865089058876,0.008548769168555737,0.008548726327717304,0.008551637642085552,0.008547929115593433,0.008548646233975887
294,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.8888720273971558,0.013890732079744339,0.013889831490814686,0.013890350237488747,0.013890177011489868,0.013890968635678291,0.013892041519284248,0.013890360482037067,0.013893511146306992
295,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519224599003792,0.8518375158309937,0.01851865090429783,0.01852656714618206,0.018519597128033638,0.018519628793001175,0.018518613651394844,0.018518613651394844
296,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.018520532175898552,0.018524013459682465,0.01852579228579998,0.01851964369416237,0.8518093228340149,0.01852191612124443,0.018521366640925407,0.018525784835219383,0.018531618639826775
297,Can you explain to me why we are setting up two individual aid stations?,0.015877816826105118,0.015877975150942802,0.8729925751686096,0.015873542055487633,0.015874207019805908,0.015873989090323448,0.015878718346357346,0.01587333157658577,0.01587778702378273
298,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.012348009273409843,0.012347039766609669,0.012353384867310524,0.012349472381174564,0.012348843738436699,0.012348495423793793,0.012347632087767124,0.012348540127277374,0.9012085795402527
299,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010103714652359486,0.010102679952979088,0.9191790819168091,0.010102148167788982,0.010101762600243092,0.010103026404976845,0.010103621520102024,0.010102281346917152,0.010101706720888615
300,I don't have any questions right now.,0.027786102145910263,0.027781661599874496,0.027791572734713554,0.02780250832438469,0.027803214266896248,0.02778344415128231,0.7776662707328796,0.02777991071343422,0.027805276215076447
301,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.00926217157393694,0.009260362945497036,0.009260425344109535,0.009261694736778736,0.009261008352041245,0.9259085059165955,0.009263054467737675,0.009260562248528004,0.009262222796678543
